id,fullname,age,gender,math_grade,literature_grade,attendance,participation,homework,midterm_grade,final_grade
9116,Исмаилов Бегимай,23,female,100,97,82,high,7,90,56
9117,Бекмурзаев Эльмира,25,female,69,79,77,medium,10,100,97
9118,Токтосунов Тимур,18,female,75,84,50,high,3,74,71
9119,Жумабаев Кундуз,21,female,57,76,50,high,6,75,55
9120,Сариев Жанат,25,female,83,98,95,high,8,65,50
9121,Кубатбеков Айбек,24,female,85,93,76,medium,0,90,77
9122,Бекмурзаев Жамиля,24,female,52,83,90,medium,0,69,78
9123,Сариев Рустам,20,male,73,69,68,high,8,88,78
9124,Кудайбергенов Асель,19,female,55,52,73,high,9,82,89
9125,Токтосунов Гулнара,21,female,73,93,54,low,7,63,99
9126,Шаршенов Айгуль,18,female,91,73,100,high,9,61,74
9127,Исмаилов Айгуль,24,male,81,59,70,low,10,85,52
9128,Кубатбеков Жамиля,24,female,63,63,82,medium,7,82,99
9129,Усенов Асель,24,female,55,65,72,high,4,62,97
9130,Бекмурзаев Эрмек,23,male,69,66,54,high,2,79,56
9131,Кубатбеков Нурлан,23,female,65,55,59,medium,6,61,88
9132,Исмаилов Жанат,18,male,68,60,72,medium,8,89,64
9133,Кудайбергенов Жамиля,18,female,79,51,94,low,5,90,57
9134,Исмаилов Бегимай,25,male,81,69,87,low,1,87,84
9135,Кудайбергенов Бегимай,18,female,66,51,79,medium,1,65,58
9136,Бекмурзаев Эльмира,23,female,92,67,100,high,6,66,88
9137,Бекмурзаев Айбек,25,female,66,90,70,medium,7,59,66
9138,Асанов Айгуль,21,female,80,64,54,high,7,94,95
9139,Шаршенов Азиз,19,male,76,55,89,medium,9,100,85
9140,Кубатбеков Бегимай,19,female,58,67,98,high,1,89,95
9141,Усенов Кундуз,18,male,57,88,54,medium,4,98,91
9142,Токтосунов Бегимай,24,female,93,70,55,low,10,54,93
9143,Токтосунов Гулнара,25,male,66,86,85,high,1,82,59
9144,Бекмурзаев Айжан,21,male,80,53,88,low,10,58,51
9145,Кубатбеков Марат,18,male,92,65,64,low,1,70,95
9146,Бекмурзаев Асель,22,male,62,99,53,low,9,71,75
9147,Сариев Эрмек,21,male,72,96,73,medium,5,51,53
9148,Асанов Асель,22,female,66,78,90,medium,8,63,79
9149,Асанов Азиз,22,male,100,63,79,medium,10,97,90
9150,Асанов Айгуль,20,male,86,63,94,medium,3,85,88
9151,Бекмурзаев Азиз,19,female,58,71,55,medium,5,59,75
9152,Токтосунов Жанат,23,female,98,78,80,low,3,85,73
9153,Токтосунов Тимур,22,female,66,85,75,low,6,79,67
9154,Кубатбеков Эрмек,18,male,100,90,97,medium,7,58,68
9155,Асанов Жанат,19,female,71,65,51,low,6,61,84
9156,Исмаилов Айжан,18,male,89,90,77,medium,7,81,61
9157,Кудайбергенов Назгуль,21,male,88,93,94,medium,6,71,51
9158,Шаршенов Марат,22,female,51,91,67,low,7,92,60
9159,Кудайбергенов Назгуль,18,male,63,57,77,low,8,81,80
9160,Жумабаев Эльмира,24,female,86,84,91,medium,4,51,96
9161,Шаршенов Эрмек,18,male,99,90,77,low,6,66,75
9162,Усенов Нурлан,18,female,52,82,50,low,3,61,94
9163,Кубатбеков Гулнара,23,male,79,99,72,low,1,75,95
9164,Сариев Нурлан,23,female,67,55,82,low,3,64,69
9165,Жумабаев Жамиля,21,male,87,80,91,medium,9,89,96
9166,Жумабаев Асель,18,male,52,62,55,low,6,91,63
9167,Жумабаев Жанат,19,female,99,77,90,medium,8,63,51
9168,Исмаилов Эльмира,18,male,61,56,65,high,7,94,88
9169,Кудайбергенов Тимур,25,male,67,77,86,high,9,93,85
9170,Исмаилов Жанара,21,male,88,54,71,medium,6,68,73
9171,Токтосунов Асель,18,male,99,93,94,low,8,71,79
9172,Кубатбеков Рустам,18,female,98,95,52,high,3,50,72
9173,Кудайбергенов Азиз,20,female,61,88,93,high,10,51,87
9174,Исмаилов Канат,22,female,81,96,65,high,8,69,100
9175,Асанов Гулнара,23,female,76,79,67,high,3,68,91
9176,Кудайбергенов Нурлан,19,female,94,78,66,low,4,86,90
9177,Кубатбеков Канат,22,female,93,79,79,low,8,59,99
9178,Исмаилов Кундуз,22,male,54,63,84,high,5,85,80
9179,Кудайбергенов Канат,25,female,91,54,52,high,3,53,83
9180,Сариев Асель,18,female,80,63,78,low,10,65,96
9181,Кубатбеков Эльмира,23,female,77,67,96,low,0,65,56
9182,Жумабаев Кундуз,22,female,71,53,93,low,2,90,55
9183,Токтосунов Асель,22,male,62,59,53,medium,10,96,69
9184,Сариев Бакыт,22,male,59,99,65,medium,10,91,80
9185,Жумабаев Марат,18,male,88,69,74,low,2,67,70
9186,Кубатбеков Назгуль,24,female,50,58,79,medium,7,66,75
9187,Бекмурзаев Бегимай,24,male,88,66,66,high,8,71,72
9188,Токтосунов Эльмира,20,male,94,78,73,medium,10,63,87
9189,Сариев Гулнара,20,male,92,77,79,high,6,58,71
9190,Усенов Бегимай,24,male,63,75,92,medium,6,53,53
9191,Кудайбергенов Рустам,18,female,79,69,58,high,3,53,72
9192,Бекмурзаев Канат,20,male,66,63,50,high,3,79,80
9193,Исмаилов Жанара,18,female,84,69,56,high,3,92,78
9194,Асанов Эльмира,19,male,92,58,89,medium,1,88,84
9195,Шаршенов Рустам,19,male,75,85,76,medium,9,80,58
9196,Кубатбеков Азиз,21,male,90,94,56,low,9,99,98
9197,Исмаилов Бакыт,24,female,82,80,96,medium,3,58,92
9198,Сариев Гулнара,23,female,81,62,53,high,8,65,78
9199,Жумабаев Жамиля,19,male,62,87,59,medium,9,76,67
9200,Шаршенов Бакыт,18,male,77,65,98,low,9,90,71
9201,Сариев Нурлан,18,female,96,51,67,low,10,70,73
9202,Кубатбеков Жанат,24,female,68,83,83,high,3,93,62
9203,Кубатбеков Кундуз,18,female,78,58,69,low,9,84,52
9204,Асанов Жанат,21,female,100,71,68,high,5,58,65
9205,Кудайбергенов Эрмек,20,male,57,67,83,medium,9,67,94
9206,Кудайбергенов Асель,23,female,83,81,78,medium,10,97,77
9207,Сариев Айжан,23,male,73,85,91,high,1,99,100
9208,Исмаилов Айгуль,24,female,78,99,52,low,5,69,80
9209,Токтосунов Эльмира,19,female,53,73,75,medium,9,76,77
9210,Токтосунов Эрмек,20,female,77,90,73,high,7,74,68
9211,Исмаилов Канат,25,male,87,55,61,medium,2,86,72
9212,Шаршенов Кундуз,24,male,85,77,82,low,10,55,82
9213,Исмаилов Эльмира,24,female,59,55,81,low,10,83,69
9214,Кубатбеков Эрмек,18,male,53,81,54,low,3,91,87
9215,Шаршенов Нурлан,24,female,67,53,88,medium,7,91,86
9216,Исмаилов Марат,25,female,66,59,54,high,4,83,58
9217,Асанов Айжан,23,female,60,98,60,low,5,92,74
9218,Кубатбеков Жанат,21,female,97,93,61,high,10,64,84
9219,Кубатбеков Асель,19,female,67,99,52,low,10,69,79
9220,Усенов Рустам,23,female,56,50,58,high,0,51,53
9221,Шаршенов Марат,23,male,97,96,74,medium,10,99,97
9222,Исмаилов Айбек,20,female,99,83,60,low,9,69,81
9223,Сариев Эрмек,23,male,94,97,67,high,4,74,74
9224,Исмаилов Назгуль,20,male,100,63,92,low,2,81,53
9225,Кудайбергенов Тимур,25,female,62,50,75,low,0,94,56
9226,Усенов Айжан,18,male,92,67,60,high,10,69,72
9227,Асанов Эрмек,23,female,78,71,91,low,6,53,80
9228,Исмаилов Назгуль,20,female,91,65,82,high,3,80,93
9229,Токтосунов Азиз,18,female,93,95,96,medium,7,59,57
9230,Кудайбергенов Айжан,21,female,96,70,53,medium,5,78,88
9231,Жумабаев Рустам,20,female,66,61,67,medium,5,76,54
9232,Сариев Асель,25,female,77,77,80,low,9,85,67
9233,Шаршенов Нурлан,24,male,100,63,87,low,7,62,58
9234,Токтосунов Рустам,22,male,78,58,96,high,7,53,59
9235,Бекмурзаев Азиз,22,male,60,91,96,medium,7,79,78
9236,Кудайбергенов Нурлан,20,male,67,65,75,low,3,92,64
9237,Кудайбергенов Айгуль,18,male,92,75,60,medium,1,66,52
9238,Кубатбеков Канат,20,female,83,62,95,high,5,89,82
9239,Бекмурзаев Бакыт,18,male,51,95,68,low,0,60,61
9240,Бекмурзаев Гулнара,25,male,75,94,93,medium,6,90,81
9241,Токтосунов Тимур,22,female,78,64,63,medium,2,98,60
9242,Асанов Эрмек,22,female,84,51,78,medium,8,63,74
9243,Токтосунов Айбек,22,male,71,85,98,low,2,73,87
9244,Шаршенов Айжан,25,female,75,58,58,high,10,76,56
9245,Исмаилов Эльмира,20,male,59,59,66,low,2,67,67
9246,Асанов Айжан,22,female,78,89,86,low,6,66,79
9247,Шаршенов Бегимай,23,female,96,67,73,high,9,100,79
9248,Усенов Назгуль,24,female,63,70,78,high,7,67,96
9249,Токтосунов Жамиля,19,male,77,74,87,high,5,87,80
9250,Жумабаев Айбек,21,female,56,66,71,medium,7,64,56
9251,Усенов Кундуз,24,male,87,60,57,high,8,67,70
9252,Исмаилов Назгуль,25,female,72,100,71,high,6,68,74
9253,Токтосунов Бегимай,18,male,92,89,66,low,10,100,59
9254,Жумабаев Тимур,18,female,86,50,96,low,10,62,83
9255,Жумабаев Айбек,19,female,86,66,58,medium,10,54,94
9256,Токтосунов Айжан,23,male,89,94,81,medium,6,68,93
9257,Усенов Кундуз,21,female,79,74,87,low,7,59,91
9258,Токтосунов Эльмира,24,male,73,97,93,medium,8,69,60
9259,Бекмурзаев Эльмира,20,male,89,82,94,high,4,80,64
9260,Асанов Назгуль,23,male,95,50,69,high,10,97,82
9261,Шаршенов Рустам,21,female,88,59,99,medium,10,70,61
9262,Исмаилов Азиз,20,female,64,59,72,medium,6,84,63
9263,Токтосунов Кундуз,21,male,62,70,85,high,2,60,52
9264,Кудайбергенов Айжан,22,female,55,80,94,high,6,69,89
9265,Токтосунов Тимур,19,female,83,66,72,high,9,76,83
9266,Сариев Марат,19,female,51,80,63,low,0,79,70
9267,Кудайбергенов Азиз,22,female,100,97,80,medium,2,81,54
9268,Кубатбеков Бегимай,22,female,90,78,99,medium,5,79,70
9269,Исмаилов Жанат,24,male,59,100,95,medium,5,86,51
9270,Сариев Бакыт,18,female,53,88,66,low,9,88,52
9271,Асанов Канат,23,male,69,83,77,low,8,96,58
9272,Исмаилов Назгуль,23,female,58,86,96,medium,8,75,99
9273,Жумабаев Нурлан,24,male,50,91,85,low,7,62,67
9274,Жумабаев Нурлан,25,male,78,85,76,high,10,54,91
9275,Исмаилов Канат,18,female,94,95,62,medium,2,61,57
9276,Исмаилов Гулнара,25,male,61,83,90,medium,10,96,65
9277,Сариев Канат,25,male,83,68,80,low,10,90,61
9278,Асанов Нурлан,21,female,56,54,73,high,3,93,98
9279,Асанов Эрмек,25,male,72,55,92,low,6,87,52
9280,Шаршенов Эрмек,25,male,69,78,54,low,4,70,96
9281,Асанов Жамиля,18,male,73,97,92,high,2,76,73
9282,Токтосунов Эльмира,21,male,80,86,70,low,3,52,55
9283,Шаршенов Жанара,19,female,80,84,51,high,8,100,94
9284,Усенов Айбек,21,male,71,64,96,low,7,80,77
9285,Токтосунов Рустам,24,female,86,64,100,medium,4,62,58
9286,Сариев Бакыт,23,male,81,94,91,low,4,62,69
9287,Бекмурзаев Жанат,25,female,67,54,84,low,8,91,74
9288,Исмаилов Эльмира,21,male,52,96,92,medium,0,88,91
9289,Усенов Жанат,25,male,86,85,72,high,2,74,65
9290,Шаршенов Айбек,19,female,60,66,53,medium,5,52,71
9291,Кудайбергенов Айбек,25,female,50,97,87,low,7,90,77
9292,Бекмурзаев Эрмек,19,female,85,51,84,low,2,51,70
9293,Сариев Рустам,20,female,59,90,64,low,10,65,68
9294,Токтосунов Канат,19,male,75,82,77,high,5,54,94
9295,Усенов Тимур,25,female,53,73,52,high,4,78,87
9296,Жумабаев Гулнара,24,male,54,89,91,low,10,96,96
9297,Усенов Рустам,23,female,50,56,66,medium,0,89,64
9298,Шаршенов Асель,21,male,77,93,90,low,2,97,74
9299,Шаршенов Азиз,21,male,79,99,77,high,3,90,71
9300,Жумабаев Жанат,20,female,82,60,85,low,2,52,90
9301,Исмаилов Эрмек,21,female,97,71,63,high,1,93,89
9302,Жумабаев Нурлан,22,female,84,63,88,low,0,62,67
9303,Асанов Эльмира,22,female,79,51,88,high,3,82,59
9304,Исмаилов Тимур,18,male,63,51,97,medium,1,70,79
9305,Бекмурзаев Кундуз,25,male,100,75,73,high,4,73,82
9306,Усенов Рустам,23,male,68,84,74,high,4,63,64
9307,Исмаилов Жамиля,21,female,74,71,91,high,6,94,94
9308,Кубатбеков Асель,19,female,54,66,55,high,9,71,100
9309,Исмаилов Кундуз,20,female,53,66,88,low,3,92,76
9310,Жумабаев Айжан,19,female,82,64,65,medium,6,70,99
9311,Кудайбергенов Рустам,20,male,63,84,59,low,9,52,57
9312,Шаршенов Кундуз,24,female,76,65,64,low,6,100,89
9313,Жумабаев Жанат,23,male,85,79,95,medium,3,79,69
9314,Шаршенов Жамиля,23,male,76,64,58,low,7,52,83
9315,Кубатбеков Айбек,19,female,62,61,63,medium,10,74,65
9316,Сариев Айбек,18,male,88,81,86,medium,3,87,70
9317,Токтосунов Эльмира,24,female,69,56,88,low,2,52,85
9318,Асанов Канат,19,female,85,86,88,medium,0,100,77
9319,Асанов Кундуз,22,male,66,77,94,high,1,63,88
9320,Шаршенов Нурлан,19,female,61,61,50,medium,10,65,82
9321,Кубатбеков Айжан,24,male,63,90,86,medium,10,74,58
9322,Асанов Рустам,25,female,59,52,67,medium,3,80,96
9323,Бекмурзаев Азиз,25,female,63,65,73,medium,10,91,72
9324,Исмаилов Назгуль,21,male,81,52,78,medium,4,54,74
9325,Шаршенов Кундуз,25,male,91,88,60,medium,8,67,54
9326,Токтосунов Кундуз,18,female,71,69,65,medium,8,96,60
9327,Токтосунов Айгуль,19,male,58,70,92,low,2,53,88
9328,Кубатбеков Нурлан,25,male,95,59,70,low,5,54,60
9329,Кубатбеков Рустам,22,female,96,100,87,low,8,91,71
9330,Исмаилов Рустам,21,female,85,61,82,low,6,86,51
9331,Усенов Тимур,25,male,57,68,71,medium,1,94,81
9332,Бекмурзаев Азиз,18,female,95,87,81,low,5,58,81
9333,Кудайбергенов Айжан,20,male,92,72,75,low,9,63,82
9334,Асанов Бегимай,23,male,92,55,53,high,3,62,99
9335,Кубатбеков Айбек,24,male,89,55,93,medium,2,80,59
9336,Шаршенов Жанара,19,female,76,69,86,low,5,86,69
9337,Кудайбергенов Азиз,19,female,96,78,93,medium,1,97,92
9338,Сариев Марат,20,female,63,82,61,medium,6,84,97
9339,Шаршенов Жанара,23,female,82,53,60,low,10,81,67
9340,Шаршенов Тимур,18,female,50,99,85,high,8,99,79
9341,Шаршенов Эльмира,19,female,58,60,51,low,8,54,92
9342,Сариев Бакыт,18,male,86,83,87,medium,4,58,72
9343,Исмаилов Жанара,24,female,73,99,63,medium,9,88,73
9344,Токтосунов Рустам,24,female,56,79,99,medium,0,94,84
9345,Асанов Азиз,18,male,65,65,99,medium,2,57,98
9346,Жумабаев Айгуль,19,male,68,94,54,high,7,62,75
9347,Жумабаев Айжан,23,female,93,78,75,medium,5,86,93
9348,Усенов Бакыт,22,female,56,68,52,medium,4,56,63
9349,Токтосунов Асель,25,female,94,95,59,medium,10,61,89
9350,Сариев Канат,18,male,68,70,76,low,5,69,79
9351,Токтосунов Азиз,20,male,89,69,85,high,3,72,93
9352,Исмаилов Бегимай,24,male,51,57,82,medium,5,91,72
9353,Токтосунов Рустам,19,male,91,96,98,high,7,75,98
9354,Кудайбергенов Назгуль,19,male,73,80,76,medium,1,93,51
9355,Усенов Асель,19,female,59,59,73,medium,3,100,74
9356,Кубатбеков Эрмек,20,male,91,58,97,low,6,52,65
9357,Кубатбеков Айжан,22,female,97,59,77,high,6,73,72
9358,Жумабаев Канат,20,male,72,98,76,low,5,60,93
9359,Кудайбергенов Жанара,18,male,66,72,79,medium,9,86,79
