id,fullname,age,gender,math_grade,literature_grade,attendance,participation,homework,midterm_grade,final_grade
19828,Асанов Асель,23,male,67,63,53,medium,5,77,59
19829,Жумабаев Айбек,23,male,80,75,62,high,4,100,72
19830,Сариев Асель,18,female,91,58,100,high,6,92,87
19831,Исмаилов Айжан,23,female,73,97,72,high,6,99,76
19832,Усенов Эрмек,23,female,55,53,86,low,2,63,75
19833,Токтосунов Назгуль,24,female,60,73,100,medium,6,75,57
19834,Кубатбеков Асель,18,male,67,52,67,high,3,98,78
19835,Кудайбергенов Айгуль,22,female,82,87,77,high,2,50,100
19836,Бекмурзаев Назгуль,20,female,56,52,55,medium,2,67,96
19837,Исмаилов Айбек,22,male,57,74,92,medium,10,84,54
19838,Жумабаев Гулнара,18,male,93,90,55,low,4,97,64
19839,Кудайбергенов Кундуз,18,male,100,68,78,medium,9,50,55
19840,Бекмурзаев Жамиля,18,male,50,59,96,low,8,70,92
19841,Шаршенов Рустам,20,male,62,50,81,high,9,71,63
19842,Жумабаев Айгуль,19,female,96,84,86,low,2,99,73
19843,Токтосунов Гулнара,21,female,74,81,68,high,8,68,86
19844,Бекмурзаев Жанат,24,female,71,77,55,medium,9,86,98
19845,Шаршенов Айгуль,25,female,64,50,69,high,3,53,81
19846,Бекмурзаев Жамиля,19,female,59,77,60,low,4,75,69
19847,Асанов Марат,19,female,66,96,94,medium,10,95,79
19848,Шаршенов Асель,22,female,92,89,93,medium,1,59,62
19849,Сариев Нурлан,21,male,57,81,76,low,2,67,82
19850,Кубатбеков Айжан,19,male,93,74,69,low,1,57,83
19851,Сариев Марат,21,male,90,77,61,low,9,81,84
19852,Кудайбергенов Нурлан,22,male,63,51,90,high,7,89,94
19853,Сариев Асель,19,female,93,78,67,medium,7,72,56
19854,Усенов Эльмира,24,female,88,82,72,medium,9,69,68
19855,Токтосунов Айгуль,25,female,83,79,91,medium,0,86,80
19856,Токтосунов Канат,23,male,87,69,83,medium,10,75,76
19857,Исмаилов Жанара,24,male,69,77,55,low,1,79,76
19858,Усенов Жанат,25,female,83,55,73,medium,10,65,95
19859,Исмаилов Нурлан,18,male,93,96,98,high,6,85,56
19860,Жумабаев Марат,24,male,52,78,77,low,1,97,75
19861,Кубатбеков Жамиля,25,female,77,76,94,low,9,65,85
19862,Кудайбергенов Асель,25,female,63,53,56,medium,4,52,74
19863,Сариев Марат,23,male,93,76,87,medium,4,62,57
19864,Сариев Айжан,21,male,66,63,74,medium,9,50,66
19865,Бекмурзаев Гулнара,22,female,95,57,75,high,6,85,94
19866,Кудайбергенов Айбек,18,female,56,68,52,low,6,100,97
19867,Токтосунов Асель,25,female,99,56,69,medium,0,86,84
19868,Шаршенов Жанара,23,female,78,76,63,medium,7,98,88
19869,Асанов Рустам,23,female,63,90,86,low,4,95,77
19870,Бекмурзаев Бакыт,20,male,55,82,56,high,9,63,78
19871,Усенов Айгуль,22,male,61,94,55,high,3,96,53
19872,Кубатбеков Айбек,22,male,54,92,96,medium,3,64,68
19873,Токтосунов Канат,20,male,54,100,96,high,10,69,96
19874,Кубатбеков Кундуз,20,female,81,65,54,medium,10,54,96
19875,Асанов Эльмира,24,male,52,54,96,medium,5,82,52
19876,Токтосунов Айгуль,20,female,95,98,79,low,4,58,92
19877,Токтосунов Жанара,23,female,66,100,76,low,5,57,59
19878,Бекмурзаев Гулнара,25,female,99,72,55,medium,6,93,93
19879,Асанов Айжан,24,male,85,50,63,high,2,79,96
19880,Кубатбеков Кундуз,24,female,65,76,88,low,9,59,99
19881,Шаршенов Рустам,25,female,53,94,51,high,7,66,86
19882,Бекмурзаев Канат,21,female,94,57,59,medium,7,72,85
19883,Токтосунов Кундуз,19,male,86,100,68,low,3,56,70
19884,Исмаилов Айжан,20,male,53,89,84,medium,4,93,51
19885,Усенов Рустам,20,female,60,90,73,low,10,77,73
19886,Жумабаев Айбек,22,male,96,60,77,low,2,70,78
19887,Кудайбергенов Айжан,18,female,88,57,87,high,6,62,62
19888,Жумабаев Рустам,20,male,84,71,91,low,5,86,92
19889,Жумабаев Тимур,20,male,88,96,54,medium,2,59,99
19890,Кубатбеков Марат,21,male,63,62,85,high,4,83,71
19891,Сариев Назгуль,25,female,99,83,52,low,0,61,57
19892,Исмаилов Айжан,24,female,73,93,95,medium,7,99,89
19893,Жумабаев Бакыт,21,male,95,96,77,high,2,75,69
19894,Сариев Бегимай,25,male,65,68,100,high,3,75,55
19895,Сариев Назгуль,21,male,71,53,69,medium,2,60,95
19896,Асанов Асель,25,female,90,61,87,high,7,99,80
19897,Исмаилов Кундуз,22,male,99,100,57,medium,2,74,90
19898,Кубатбеков Бегимай,25,male,70,63,92,medium,5,62,95
19899,Бекмурзаев Азиз,18,female,74,50,57,high,5,94,79
19900,Бекмурзаев Эрмек,21,female,53,54,50,low,4,84,79
19901,Сариев Назгуль,25,female,66,95,75,low,1,58,75
19902,Жумабаев Бакыт,25,male,78,83,69,medium,4,93,86
19903,Сариев Нурлан,25,female,85,93,72,low,7,91,93
19904,Усенов Айжан,25,male,67,93,87,low,0,71,97
19905,Кубатбеков Айбек,21,male,60,53,50,high,7,90,99
19906,Кубатбеков Рустам,23,male,72,89,65,low,2,77,69
19907,Бекмурзаев Айжан,18,male,92,79,73,high,8,86,100
19908,Сариев Айжан,21,male,74,93,79,medium,10,57,87
19909,Кубатбеков Нурлан,24,male,95,95,58,low,5,51,58
19910,Токтосунов Айбек,20,female,75,91,81,low,4,75,96
19911,Жумабаев Бакыт,22,female,53,87,65,medium,8,73,83
19912,Бекмурзаев Айжан,22,male,70,79,64,medium,1,81,52
19913,Токтосунов Айбек,24,male,91,99,68,low,6,68,88
19914,Шаршенов Айжан,19,male,54,86,57,medium,7,84,68
19915,Токтосунов Асель,24,female,73,52,63,low,0,79,92
19916,Сариев Нурлан,24,male,94,56,71,high,7,94,84
19917,Бекмурзаев Асель,25,female,95,68,72,medium,1,89,81
19918,Токтосунов Назгуль,20,female,78,62,86,high,4,98,73
19919,Кудайбергенов Жамиля,22,male,79,71,90,low,5,52,92
19920,Кудайбергенов Кундуз,25,male,81,60,85,medium,8,82,70
19921,Усенов Жанат,25,male,61,82,77,low,9,58,61
19922,Кубатбеков Тимур,21,male,92,88,77,high,4,64,84
19923,Шаршенов Марат,20,female,72,67,98,low,7,92,68
19924,Кубатбеков Канат,19,female,95,92,68,low,10,76,50
19925,Кубатбеков Жамиля,20,male,62,83,90,high,5,65,78
19926,Шаршенов Жанат,18,male,54,97,90,low,4,73,79
19927,Бекмурзаев Бегимай,21,female,53,55,51,low,9,85,59
19928,Асанов Бегимай,23,female,74,76,57,low,7,94,54
19929,Кудайбергенов Назгуль,20,female,63,78,86,low,3,68,53
19930,Кубатбеков Назгуль,20,male,81,91,91,low,0,53,67
19931,Шаршенов Айгуль,20,female,82,67,60,medium,7,59,100
19932,Шаршенов Айбек,18,male,62,93,68,low,0,60,84
19933,Кубатбеков Жамиля,18,male,62,84,88,high,6,64,79
19934,Кудайбергенов Кундуз,18,male,100,64,96,high,2,53,59
19935,Кубатбеков Жанат,21,female,58,67,82,high,0,89,96
19936,Асанов Айжан,25,female,82,76,62,high,6,67,62
19937,Сариев Айбек,21,female,62,79,98,high,1,74,57
19938,Усенов Эрмек,21,female,73,95,76,low,2,64,87
19939,Токтосунов Гулнара,25,male,67,61,71,low,10,50,95
19940,Асанов Жанат,25,female,73,67,96,medium,0,67,67
19941,Жумабаев Асель,22,female,58,60,88,high,3,72,89
19942,Бекмурзаев Жанат,23,male,70,60,51,medium,7,59,89
19943,Усенов Тимур,20,female,86,73,70,low,0,92,80
19944,Сариев Айбек,18,male,75,57,52,low,0,81,81
19945,Усенов Эрмек,22,female,96,76,97,low,6,64,66
19946,Бекмурзаев Канат,25,male,82,71,70,high,9,85,57
19947,Исмаилов Азиз,20,male,62,100,51,high,9,95,90
19948,Шаршенов Асель,21,female,85,84,75,medium,5,62,79
19949,Токтосунов Азиз,23,female,79,82,71,medium,7,78,83
19950,Усенов Азиз,21,female,97,93,74,low,10,68,98
19951,Шаршенов Асель,24,male,91,68,94,low,4,54,100
19952,Шаршенов Жанара,25,male,63,95,91,low,1,73,99
19953,Сариев Азиз,21,female,98,54,89,high,0,98,72
19954,Кудайбергенов Айгуль,19,female,75,56,50,high,4,65,64
19955,Жумабаев Рустам,18,female,56,89,89,high,10,62,75
19956,Исмаилов Азиз,23,male,57,65,56,low,10,59,79
19957,Жумабаев Кундуз,24,male,78,80,76,high,10,94,58
19958,Жумабаев Жанара,25,male,64,73,53,high,5,57,63
19959,Токтосунов Айжан,22,female,92,55,100,low,9,72,85
19960,Усенов Назгуль,25,female,97,57,73,medium,0,66,97
19961,Кубатбеков Марат,21,male,96,86,74,high,6,81,50
19962,Шаршенов Асель,24,female,54,86,64,high,5,61,77
19963,Бекмурзаев Айбек,24,male,55,79,92,high,7,95,64
19964,Кудайбергенов Рустам,18,male,71,99,72,low,7,83,61
19965,Усенов Эльмира,23,male,88,50,56,high,10,91,87
19966,Сариев Бегимай,25,male,91,53,92,low,3,65,56
19967,Кудайбергенов Бегимай,25,female,62,84,93,high,0,77,52
19968,Бекмурзаев Марат,23,female,86,92,81,medium,8,66,91
19969,Жумабаев Кундуз,18,female,85,80,86,high,10,51,53
19970,Асанов Назгуль,23,male,96,87,69,low,5,95,90
19971,Бекмурзаев Асель,23,female,52,55,87,medium,6,90,94
19972,Жумабаев Айбек,20,male,56,67,61,low,8,66,76
19973,Жумабаев Марат,20,male,96,100,92,high,7,82,53
19974,Исмаилов Нурлан,18,male,64,89,78,high,3,69,90
19975,Жумабаев Айжан,22,female,81,53,64,medium,10,91,66
19976,Кубатбеков Азиз,24,female,74,70,99,high,2,54,80
19977,Токтосунов Канат,19,male,80,94,90,low,0,50,96
19978,Кудайбергенов Кундуз,24,male,60,57,68,medium,5,82,69
19979,Токтосунов Гулнара,19,female,54,88,98,low,9,98,60
19980,Токтосунов Айгуль,20,female,77,60,62,medium,9,58,53
19981,Бекмурзаев Эльмира,25,female,84,86,96,low,8,57,100
19982,Шаршенов Кундуз,18,female,85,92,63,low,1,85,66
19983,Бекмурзаев Айбек,18,female,50,99,83,low,7,84,59
19984,Жумабаев Бакыт,23,male,65,75,75,medium,7,68,53
19985,Кубатбеков Эрмек,24,male,70,62,82,low,9,65,71
19986,Бекмурзаев Эльмира,22,female,93,68,93,low,5,98,80
19987,Усенов Рустам,21,male,50,84,76,medium,0,73,100
19988,Шаршенов Бегимай,21,male,73,51,79,medium,9,61,95
19989,Токтосунов Кундуз,21,female,99,84,76,medium,7,58,87
19990,Сариев Жанат,23,male,79,71,60,medium,1,50,61
19991,Шаршенов Назгуль,20,female,96,96,69,low,1,54,53
19992,Токтосунов Бакыт,22,male,97,83,99,high,8,55,54
19993,Асанов Рустам,25,female,63,72,64,high,0,71,77
19994,Кудайбергенов Азиз,21,female,95,79,64,low,9,60,64
19995,Кудайбергенов Марат,23,male,90,99,64,medium,0,57,97
19996,Кубатбеков Жанара,19,female,64,58,100,high,9,97,66
19997,Кубатбеков Айгуль,22,male,93,89,100,high,1,69,85
19998,Сариев Эрмек,19,male,51,60,73,low,2,54,51
19999,Сариев Жанара,24,female,88,63,61,medium,5,80,56
20000,Усенов Айгуль,25,male,75,81,70,low,6,69,93
20001,Шаршенов Гулнара,19,male,73,62,87,high,6,81,80
20002,Шаршенов Рустам,18,female,86,96,89,low,4,100,96
20003,Исмаилов Жамиля,19,male,64,91,52,high,3,71,81
20004,Жумабаев Бегимай,21,male,63,79,69,low,0,85,62
20005,Исмаилов Бакыт,20,male,63,100,50,medium,1,66,77
20006,Токтосунов Айбек,25,male,75,83,83,low,9,52,68
20007,Исмаилов Жанара,18,male,60,76,61,medium,4,76,99
20008,Шаршенов Нурлан,21,female,92,58,81,low,1,83,91
20009,Исмаилов Канат,23,male,62,90,68,medium,5,82,61
20010,Кубатбеков Эрмек,22,female,52,95,82,high,10,88,61
20011,Кудайбергенов Асель,18,female,82,73,80,medium,1,71,94
20012,Исмаилов Кундуз,21,female,88,54,54,medium,5,88,52
20013,Токтосунов Канат,25,female,81,93,56,high,7,92,96
20014,Кубатбеков Бегимай,18,male,94,94,53,low,3,51,93
20015,Усенов Асель,20,male,83,66,78,medium,5,77,88
20016,Усенов Кундуз,19,male,56,86,97,high,0,63,70
20017,Сариев Айжан,23,male,94,51,90,medium,5,100,91
20018,Токтосунов Эрмек,20,female,57,86,57,low,4,85,68
20019,Бекмурзаев Нурлан,23,male,96,95,58,high,4,86,100
20020,Жумабаев Жамиля,21,male,56,55,93,medium,1,100,59
20021,Асанов Назгуль,18,female,55,81,93,high,1,90,56
20022,Шаршенов Бегимай,19,male,61,72,66,low,1,69,75
20023,Шаршенов Канат,22,female,88,67,80,medium,5,64,53
20024,Усенов Назгуль,23,male,53,82,50,low,8,82,62
20025,Токтосунов Жанат,23,female,96,65,54,high,0,53,61
20026,Токтосунов Жанара,25,male,89,63,68,low,3,97,79
20027,Кубатбеков Эльмира,20,female,80,65,93,high,6,60,53
20028,Жумабаев Канат,18,male,69,88,51,low,5,52,67
20029,Исмаилов Бегимай,21,male,67,63,73,low,9,78,85
20030,Исмаилов Кундуз,22,male,67,87,72,medium,3,75,89
20031,Исмаилов Бакыт,23,male,93,59,59,medium,0,61,68
20032,Шаршенов Назгуль,20,male,63,61,91,high,10,95,58
20033,Исмаилов Гулнара,23,female,60,76,85,medium,2,54,76
20034,Кудайбергенов Эрмек,20,male,53,74,55,medium,8,56,100
20035,Шаршенов Айжан,23,female,84,68,51,low,10,66,71
20036,Бекмурзаев Эльмира,23,female,63,52,81,low,5,85,58
20037,Сариев Айгуль,24,female,66,99,68,low,9,65,65
20038,Шаршенов Эльмира,23,male,57,76,57,low,3,92,62
20039,Исмаилов Бакыт,23,male,98,92,53,low,3,90,96
20040,Бекмурзаев Марат,25,male,53,60,73,low,10,75,83
20041,Асанов Бегимай,22,female,100,94,99,low,2,96,72
20042,Бекмурзаев Азиз,21,male,79,81,79,low,7,82,68
20043,Усенов Эрмек,23,male,53,95,88,medium,7,83,78
20044,Бекмурзаев Айбек,21,female,85,59,79,low,3,98,77
20045,Кудайбергенов Азиз,22,female,69,84,83,low,4,53,77
20046,Асанов Бакыт,20,male,60,79,97,medium,3,67,86
20047,Кубатбеков Асель,19,male,52,97,91,medium,0,74,52
20048,Кудайбергенов Марат,22,male,80,97,88,medium,8,70,55
20049,Кудайбергенов Жанара,23,female,66,57,57,low,4,86,83
20050,Токтосунов Канат,23,female,93,84,99,high,2,66,56
20051,Кудайбергенов Жамиля,24,female,95,55,52,medium,10,52,67
20052,Исмаилов Тимур,21,female,64,57,90,high,4,70,87
20053,Кудайбергенов Азиз,23,male,96,77,63,low,2,81,83
20054,Усенов Марат,23,female,62,87,72,medium,7,85,76
20055,Токтосунов Жамиля,23,female,74,89,79,medium,3,77,100
20056,Кудайбергенов Марат,23,female,50,68,53,low,1,77,54
20057,Кубатбеков Нурлан,20,female,90,51,95,medium,0,73,69
20058,Бекмурзаев Бегимай,22,female,65,65,58,medium,7,66,71
20059,Сариев Бакыт,18,male,65,79,91,medium,9,98,71
20060,Бекмурзаев Гулнара,22,female,91,76,85,high,2,79,50
20061,Усенов Тимур,21,male,88,79,73,medium,1,97,61
20062,Токтосунов Тимур,25,male,69,76,86,low,4,79,87
